Finished,IMC,atn_interested,atn_hostile,atn_distracted,atn_nervous,atn_enthusiastic,atn_determined,atn_excited,atn_proud,atn_upset,atn_irritable,atn_strong,atn_paperclip,atn_alert,atn_active,atn_guilty,atn_ashamed,atn_afraid,careful_check,female_clear,male_clear,female_med,female_dark,male_med,male_dark,time_firstclick,time_lastclick,time_submit,ad_describe,adrate_bad,adrate_unfavorable,adrate_lowqual,adrate_negative,adrate_unattract,adrate_useless,adrate_awful,adrate_notapprop,adrate_ineffective,adrate_unconvinc,product_unsatisfac,product_lowqual,product_bad,product_dislike,product_awful,product_negative,product_unfavorable,product_common,product_useless,product_worthless,product_notunique,product_inexpensive,model_competent,model_pushy,model_genuine,model_professional,model_credible,model_fake,model_follower,model_sincere,model_moral,model_assertive,model_charm,model_suspicious,model_peaceful,model_calm,model_subordinate,model_knowledgeable,model_sociable,model_trustworthy,model_honest,model_friendly,model_reliable,model_manipulative,model_experienced,model_respectful,model_phony,model_familiar,model_nosecret,model_mysterious,model_known,model_natural,model_notweird,model_clear,model_attract,model_classy,model_sexy,model_beautiful,model_elegant,model_warm,Q13,recommend,wtb,value_assess,ads_trust,ads_goalinform,ads_informative,ads_truthful,ads_reliablesource,ads_truepicture,ads_accuratelyinformedby,ads_essentialinfo,p_glasses,p_shade,p_pupilvis,gender,age,home_lang,english_length_nohome,wear_glasses,employment,annual_income,education,p_hypoth,Q42
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,34.96,"it's an ad for a patio furniture set, with a personal testimonial from some random man in sunglasses and a plaid shirt on the right",4,4,5,4,5,6,4,4,6,6,3,4,4,4,4,4,4,5,3,4,5,4,4,5,4,4,3,5,4,4,6,4,3,4,4,5,4,4,4,3,4,4,4,3,4,4,4,3,4,4,2,4,3,2,3,3,1,1,1,4,1,4,4,500,3,4,3,3,3,3,4,3,1,4,5,1,40,english,,1,1,4,5,i have no idea,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,6.411,"Advertising to furniture that looks totally comfortable, there was a man don sunglasses in front",3,4,5,4,5,5,6,5,5,4,4,5,4,6,5,4,3,4,4,5,4,4,4,5,6,5,4,5,4,3,4,5,5,6,5,4,5,4,3,4,4,5,5,4,3,4,4,3,4,5,4,5,6,5,4,5,5,5,5,4,1,4,4,250,2,3,4,3,4,3,2,3,1,2,2,2,30,english,,1,7,4,6,advertisement evaluation,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,54.031,Wicker furniture woman it is my choice because it is the right choice no brand name,3,3,3,2,2,3,3,2,4,4,3,3,3,3,3,3,3,5,3,3,4,4,4,5,5,4,4,4,4,4,5,5,5,3,5,5,4,4,5,4,4,5,5,3,4,5,4,3,4,3,2,5,6,5,6,5,5,6,5,5,1,4,3,500,2,2,2,2,2,2,2,2,1,1,1,1,54,English,,2,1,3,5,advertisement,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,50.265,It looks like an ad for outdoor furniture. The furniture is durable and weather-proof. ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,7,7,7,1,1,7,7,7,7,1,4,1,4,4,7,7,7,7,7,1,7,7,1,7,7,1,7,7,7,7,6,4,4,4,3,7,1,7,1,700,3,2,5,2,3,2,4,1,1,3,1,2,54,English,,2,2,4,3,Maybe how much you trust the person in the advertisement determines how much quality a product has,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,3.134,3.134,5.829,about sofas and to buy them because they are comfortable,4,4,2,2,2,2,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,2,3,50,3,3,3,3,3,3,3,3,1,4,4,2,16,english,16,1,6,1,2,adverts,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,12.48,"i didn't like that it said it was the right choice because it was the only choice, but i liked the color of the cushions and the set looked comfortable",4,5,2,5,2,3,2,4,6,5,1,2,3,2,2,2,1,6,3,3,5,4,5,2,3,2,3,5,4,3,5,6,5,2,5,6,3,4,6,5,4,3,6,6,5,4,5,6,6,2,6,5,7,5,6,5,3,5,4,5,1,5,3,300,4,4,4,4,5,4,4,3,2,1,2,2,27,english,,1,1,6,5,advertising,1
1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,25.245,"A young woman is talking about the choice of furniture set.  It's a nice set, but there's no company shown so it's a little strange to me.",3,3,3,2,3,4,2,1,3,3,3,3,2,4,3,2,2,4,2,3,5,4,5,6,5,4,5,3,4,5,5,4,5,2,2,5,4,5,6,5,5,6,5,3,3,4,3,4,5,3,4,4,5,5,5,4,4,5,3,6,1,4,5,950,2,3,3,3,3,2,3,2,2,2,3,2,40,english,,1,4,3,4,perceptions,1
1,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,49.64,It is an advertisement about all weather wicker seating. It is stylish and durable.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,4,1,6,7,6,5,6,2,2,5,6,5,5,3,6,6,4,4,6,4,4,5,5,3,4,5,4,4,4,4,4,4,6,4,4,5,4,4,4,5,1,6,3,450,3,2,2,3,2,3,2,3,1,4,5,2,46,English,,2,3,1,2,,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,1.273,14.781,16.967,"A stylish wicker. I liked the ad, but it seemed more for clothing than furniture initially. Overall pretty good ad",2,2,3,1,2,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,6,5,2,4,5,6,6,6,2,2,1,2,6,6,6,6,6,6,2,3,5,2,5,4,5,3,4,3,3,6,4,4,5,4,6,1,6,3,350,2,2,2,3,3,3,2,3,1,5,3,1,21,English,,1,1,7,4,i don't know,1
1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,60.075,60.075,72.266,"I saw an outdoor wicker furniture set with gray cushions and pillows.  There was also a coffee table with the set which had a tea setting on it.  Off to the right was a young lady with glasses and wearing a flannel shirt.  Also there was some words saying this was the right choice because it was my choice.  I liked the ad except for the picture of the woman....the picture actually covered up about 1/4 of the furniture set, not a good idea in my opinion.",2,2,1,2,2,1,1,2,2,2,3,2,2,2,2,2,2,3,2,3,3,4,5,6,6,4,5,4,5,6,6,4,5,3,6,6,5,5,6,6,6,7,6,2,3,6,2,5,6,2,2,5,6,6,6,4,5,6,4,6,1,5,3,800,2,2,2,2,3,2,2,2,1,1,1,1,62,English,,1,1,4,5,How much adding a picture of a person affects advertising.,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,18.135,A wicker patio set that has comfortable looking cushions. The set looks stylish and expensive.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,4,7,7,7,1,2,7,5,5,7,1,6,6,3,5,5,6,6,6,6,2,6,6,1,7,4,4,5,7,7,6,5,4,4,4,4,5,1,7,1,899,3,3,3,3,3,3,3,2,2,1,3,1,40,English,,1,4,3,3,Attention to detail.,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,13.693,A young man is standing in front of a set of seats and tables and saying it's the right choice because it's his choice. It feels a bit like this person is self centered and egotistical and I'd be inclined not to choose the one he did if he's assuming he's always right. ,6,6,3,5,4,6,4,7,7,7,1,1,1,1,1,1,1,6,1,1,6,5,1,1,1,1,1,7,1,1,1,7,1,7,1,3,1,1,7,1,1,5,1,7,4,1,7,6,7,1,6,1,1,1,5,1,1,1,1,1,1,1,7,99,4,2,2,2,3,3,3,2,1,5,5,2,24,English,,2,2,1,3,how believable we find the ad,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,3.135,13.167,15.646,A set of wicker furniture with a guy saying that it was his choice for furniture. ,3,4,2,3,3,5,3,3,5,5,3,4,3,3,3,2,3,6,3,4,6,5,4,5,5,6,4,5,6,4,5,3,3,5,7,6,7,3,6,5,4,6,5,5,4,6,3,2,6,2,1,3,2,4,2,3,1,2,1,4,1,3,2,75,4,2,3,3,2,3,2,4,1,4,2,2,36,English,,1,2,3,3,Attitudes towards marketing,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,61.772,"Advert for sofa, endorsement from potentially fictional customer",3,3,4,3,4,4,3,2,4,5,3,4,3,3,2,3,3,4,3,4,5,4,4,5,4,5,4,4,5,4,4,3,3,3,4,5,5,4,5,4,5,5,4,3,3,5,5,3,5,3,4,5,5,4,3,4,2,4,4,5,1,5,3,300,4,3,3,4,4,4,3,3,1,1,2,2,26,English,,1,1,2,6,Impact of people in adverts,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,15.162,15.162,16.697,this is ad of furniture showing how comfortable is this,2,2,3,2,3,1,3,2,2,3,2,3,2,2,3,2,2,3,2,2,4,3,6,5,5,5,6,2,3,5,5,4,5,2,5,6,4,5,4,5,5,5,6,4,6,6,4,4,5,4,4,4,6,6,6,6,5,5,6,6,1,6,3,100,2,2,2,3,2,2,2,2,1,2,3,1,27,English,,1,1,7,6,to know about advertisement,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,23.15,outside furniture no thoughts don't like wicker furniture,4,4,4,5,6,5,6,4,4,6,5,5,5,7,5,5,6,6,4,6,6,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,1,4,1,1,7,150,5,5,5,5,5,5,5,5,1,3,3,1,63,english,,1,1,3,1,opinion about advertising,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,17.545,"A lady saying that her choice is hers in choosing wicker furniture, the advertising text saying the Wicker Furniture set in the picture was very plush and comfortable. ",3,4,3,3,3,6,4,3,4,4,3,3,4,5,4,4,4,5,3,4,6,4,7,7,5,4,4,4,4,5,7,4,6,1,7,7,4,3,7,4,7,7,5,4,1,7,4,5,7,1,4,6,7,7,7,7,7,7,7,7,1,4,5,899,4,4,3,3,3,4,4,3,1,4,2,1,30,English,,2,7,2,5,The effect advertisements have on people and whether or not they buy things based on an effective ad. ,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,8.755,Overall this is a standard ad with nothing special about it. I would prefer less readable information more visual effects to make this add stand out. At first I could not understand what this add is about because of a distracting girl in sunglasses. Took me while to get that it is add about furniture.,5,7,5,4,5,4,4,5,5,4,3,3,4,4,3,4,5,5,3,4,5,4,5,6,4,5,5,2,6,4,5,3,4,4,6,6,6,4,5,5,6,5,4,3,3,3,2,2,6,6,2,4,2,2,5,3,2,4,2,2,1,4,7,400,4,2,2,4,4,4,4,4,1,5,5,2,37,Latvian,22 years,2,1,2,5,To see if people pay attention to advertisement ,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,33.819,I think the girl in the ad is not very chord with the text and the essence of the same,5,5,2,3,4,3,4,5,3,4,3,2,2,2,2,2,3,4,3,4,5,5,3,5,3,3,2,5,5,3,4,4,2,5,4,4,4,4,5,3,3,5,3,5,2,5,4,2,5,2,2,3,3,6,3,3,2,5,3,4,1,3,5,650,4,2,2,4,4,2,2,2,1,4,4,2,25,spanish,5 years,2,1,2,5,about focus and advertising,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,39.382,"I do not like the women outfit, I like the composition of the ad, the furniture exposed can show too a fun moment between friends",3,3,4,3,3,3,3,3,3,3,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,2,2,5,4,4,4,3,3,4,4,4,4,4,3,3,3,4,4,5,5,5,5,3,4,4,4,2,2,4,4,4,4,4,4,4,1,6,3,400,3,3,3,3,3,3,3,3,1,1,1,2,27,Spanish,14,1,1,4,6,perception of the people on the ads,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,15.614,This set of furniture is the man's choice because it is the right choice and apparently it has deep plush cushions and pillows that are very comfortable. This seems like a very typical ad. ,2,3,3,2,2,4,3,3,3,4,3,3,3,3,3,3,3,5,3,4,5,4,6,3,3,4,3,6,4,3,4,4,5,4,6,5,4,4,6,5,4,6,4,3,4,5,5,6,5,3,5,5,6,6,6,5,6,5,5,6,1,5,2,600,4,4,3,3,4,4,4,3,1,2,2,2,23,English,,2,6,3,6,The impact of the model on our decision to purchase the furniture or not.,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,10.157,10.157,12.173,There was a set of wicker chairs with cushions on them. There was a girl that said it was the right choice.,3,2,4,2,3,2,3,3,2,2,2,1,2,1,1,1,1,3,1,1,1,5,6,7,6,3,5,2,2,6,4,5,5,1,6,6,4,6,7,6,6,7,7,1,4,6,2,4,4,4,2,6,7,7,5,3,4,5,5,7,1,6,2,350,3,2,2,4,2,4,3,3,1,1,2,2,23,English,,2,1,6,5,If you would trust someone based on an ad,1
1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,24.724,The wording is a little awkward.  The furniture set and the person pictured do not seem to match up with style/taste.,4,4,5,3,4,3,3,3,4,5,4,5,4,5,4,4,5,6,3,4,6,6,4,3,3,4,3,5,4,4,4,5,4,5,4,4,4,4,5,4,4,5,4,4,3,4,5,3,4,4,3,3,5,4,4,3,3,3,2,5,1,2,6,400,3,2,2,3,3,2,2,2,1,4,4,1,33,English,,1,1,4,5,Relation of person promoting a product vs. the product itself,1
1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,0,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Integer viverra odio vitae suscipit laoreet. In tempor mauris quis arcu dapibus elementum. Proin mattis tellus arcu, nec accumsan ligula lacinia quis. Nam dictum a arcu ac volutpat. Etiam non facilisis sem, et vulputate nisl. Suspendisse vitae est eget mauris tempus pharetra.",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,300,3,3,3,3,3,3,3,3,2,1,1,1,34,English,,1,3,3,3,I don't know,1
1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,27.102,It showed an outdoor seating set and expressed the thought that it was her choice and the right choice.,3,3,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,3,2,3,3,3,5,6,5,5,5,2,4,5,6,6,4,3,6,6,4,5,5,5,5,5,5,6,5,5,3,5,4,5,4,5,5,5,4,3,3,4,3,4,1,5,4,499,3,2,2,2,3,3,3,2,1,5,5,2,64,English,,1,1,3,5,Observation,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,14.281,"I wasn't thrilled with the ad, the person did not resonate with me, he didn't seem stylish. / The ad was for wicker outdoor furniture, with plush cushions.  The idea of that product sounds very interesting to me.  I didn't like the person overshadowing the product, especially since the person wasn't terribly stylish.",5,5,5,4,5,4,4,3,5,6,5,5,5,6,4,4,5,5,5,5,5,5,3,5,5,3,3,5,5,3,4,4,3,3,6,6,5,3,5,4,5,5,5,3,4,5,5,3,4,3,3,5,4,6,3,3,2,3,2,4,1,4,5,200,4,4,4,4,4,4,4,3,1,5,5,1,40,English,,1,1,5,5,Our perception of the person in the ad and how that affected our perception of the product.,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,23.346,"I like the look and the description for the furniture. The woman seems extremely out of place, especially with the plaid shirt and sunglasses. I also didn't really like the ""It's my choice because it's the right choice"" saying. It seemed kind of forceful and awkward. ",4,5,4,4,5,3,4,3,6,5,4,3,3,2,4,4,4,5,3,4,5,3,4,2,3,1,2,6,5,4,4,5,3,3,4,4,5,3,5,4,4,4,4,4,3,4,5,3,5,3,2,4,3,7,2,1,2,4,2,4,1,3,5,1000,3,3,2,4,4,5,4,3,1,5,4,2,20,English,,1,6,3,3,"I honestly have no clue. If I had to guess, maybe how feelings about the woman in the advertisement correlated to feelings about the furniture. ",1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,46.857,"""It's my choice, because it's the right choice!"" A 4 piece wicker outdoor patio set with plush gray cushions and a table. Very classy and comfortable looking in my opinion!",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,3,4,7,6,4,5,2,4,5,5,4,4,1,6,7,4,5,7,6,7,7,6,2,4,7,3,4,6,2,1,7,7,7,6,6,4,5,2,7,1,4,3,135,3,3,2,2,3,2,3,2,2,1,3,2,59,English,,1,1,2,2,Observation and trustworthiness of the things we see online.,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,26.124,"A man with folded arms in front of a gray outdoor patio set. It talks about it being the right choice because it is your choice. I like the ad, it's personal",2,2,4,2,2,4,2,2,3,3,2,3,2,2,3,2,2,3,2,2,4,6,6,3,5,2,6,2,3,5,4,5,5,3,4,6,3,2,5,5,6,5,5,5,4,6,2,5,3,5,5,6,5,5,4,2,2,2,2,4,1,5,5,100,4,3,2,4,3,4,4,3,1,2,3,2,31,English,,1,4,5,5,whether the person's appearance (glasses especially) affected our view of the product,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,17.161,"There's a young woman with shades and a flannel shirt. She states that she chose the set because it was the right choice. And there's a set of all-weather wicker furniture. The ad seems to be targeting younger, urban people.",2,2,3,1,2,3,2,1,1,2,1,2,1,2,2,1,2,4,3,3,4,3,6,7,7,6,6,2,2,6,6,5,6,1,7,7,4,6,7,6,6,7,6,1,5,6,1,7,7,1,6,6,7,7,6,5,6,6,5,7,1,7,1,225,3,4,4,4,4,3,4,3,1,5,5,1,28,English,,1,1,4,3,Examining the effectiveness of an ad with a certain style of person.,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,27.183,27.183,34.862,The add is for a wicker couch set and features a male spokesperson.,4,5,5,2,3,5,4,4,5,5,4,4,4,4,4,4,4,3,3,4,3,4,5,6,5,5,4,4,5,5,4,3,4,3,5,5,5,4,5,5,5,6,4,4,4,5,4,4,4,4,3,5,4,5,4,4,4,4,4,4,1,4,3,500,3,4,2,3,3,3,3,3,1,2,2,1,25,English,,1,1,3,6,Memory,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,62.402,I saw a wicker love seat and two chairs with grey cushions and also a glass-topped table with a teapot and cups. The ad said it was great for entertaining. The lady in the red plaid shirt stated that it was her choice because it was the right choice. I didn't think the words of the ad were all that compelling. I also didn't care very much for the patio furniture. I don't like wicker.,4,3,5,4,4,3,3,3,5,6,5,6,5,6,5,5,5,6,4,5,6,6,6,6,5,4,6,2,6,5,5,6,5,2,5,6,5,5,6,5,5,6,5,5,4,5,3,7,7,2,4,7,7,5,7,5,6,6,3,5,1,2,6,499,4,3,2,3,2,4,4,4,2,3,3,2,63,English,,1,5,2,3,How perceptive we are about the people in advertisements as opposed the the product being advertised.,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,25.037,"This ad was about wicker furniture with pillows and cushions. The ad stated that the furniture was ""deep and durable."" My thoughts about this ad were that the furniture looked a bit boring, and that the woman standing in the foreground of the ad didn't fit with the rest of the ad.",4,3,4,4,3,2,3,1,3,4,3,3,2,5,4,3,3,6,1,3,5,3,4,7,3,4,4,5,4,4,7,5,5,1,6,6,4,4,7,5,5,6,5,1,4,5,5,5,7,1,3,5,4,5,5,5,4,5,2,5,1,5,3,500,2,2,2,2,2,3,3,2,1,5,4,2,29,English,,1,1,3,4,This study was about evaluating an advertisement for wicker furniture.,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,36.533,i have seen a wicker all weather furniture set that is deep and stylish but i was disappointed that there was no price range or choice of colors for the pillows and cushions,3,3,3,2,1,2,2,1,4,4,3,2,1,2,1,1,2,3,1,3,4,4,5,7,4,5,5,3,6,5,4,5,7,5,7,7,6,4,5,4,4,5,4,5,3,6,4,5,5,2,5,7,7,6,7,6,6,7,7,5,1,4,3,750,2,1,1,2,2,2,1,2,2,1,5,1,54,English,,1,1,3,3,perception of advertisments,1
1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,131.831,its for patio furniture set and its just basic the dude in the ad looksout of place,4,5,5,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,6,4,3,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,2,3,4,3,2,2,4,2,4,1,4,4,299,3,3,3,3,3,3,3,3,1,5,5,2,37,english,37 years,2,4,4,5,a grade for school,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,27.409,"I saw a guy in front of two blue chairs, and words written to try to interest me in the product.",5,6,6,4,6,6,5,3,6,6,4,3,3,4,3,3,4,6,3,6,6,6,5,5,6,5,6,3,5,6,6,5,5,3,5,7,4,5,6,6,6,6,5,2,5,6,3,3,5,3,2,6,5,5,5,3,3,3,2,5,1,4,6,50,5,5,5,5,5,5,5,5,1,2,3,2,26,English,n/a,1,2,1,6,I think the purpose of this study was to see how people's feelings about advertising in general affects their view of one particular advertisement.,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,48.289,I thought the guy in the ad was pretty ugly with a fake smile.,6,6,6,2,6,5,5,3,7,7,5,4,4,5,5,5,5,7,5,3,5,3,2,6,2,4,3,5,7,5,6,4,1,5,6,5,6,3,6,4,6,5,5,2,3,6,4,2,5,2,6,3,1,6,2,2,1,1,5,5,1,2,6,800,4,3,3,4,4,4,5,3,1,2,3,1,25,English,,2,3,1,5,It was about the effect of ads on human perception,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,42.115,an inviting outdoor living group of furniture.  It would be a nice addition to any ones backyard or decking.  the basic color is easy to add additonal splashes of color with throws and pillows.,2,2,3,2,2,1,1,1,2,2,3,3,2,2,2,2,2,4,2,3,4,4,5,4,5,5,5,4,4,5,4,4,5,3,5,5,6,4,6,5,5,6,4,4,4,5,3,4,5,2,2,5,6,6,5,5,3,4,4,6,1,6,3,600,3,2,2,2,4,3,3,2,2,1,4,2,65,english,,1,5,2,3,no clue,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,36.573,"i saw a set of relaxing chairs with pillow suitable for all weather and also good for families, it can be use both indoor and outdoor. The advert is superb and also showcase the product very well",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,7,7,7,7,7,1,1,7,7,4,7,6,7,7,7,7,7,7,7,7,7,1,7,7,5,7,4,2,7,7,4,7,7,7,7,7,7,5,1,7,1,5000,1,1,1,1,1,1,1,1,2,3,2,1,26,English,,2,2,2,5,the study is all about advertisement and product ,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,14.562,An advertisement for an outdoor seating set. I thought the ad was average. I didn't like the seating set.,4,4,5,4,4,3,5,2,6,7,4,4,4,6,3,5,5,7,3,4,7,6,5,6,2,4,5,7,6,4,5,3,1,1,7,7,4,5,6,6,6,7,4,1,4,7,2,4,5,1,1,5,7,6,5,3,3,5,3,4,1,2,6,300,4,4,2,4,4,4,4,2,1,1,5,1,39,English,,2,4,2,4,Effectiveness of advertisement and people presented on buying appeal.,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,4.934,Stylish guy showing off glasses. Looks as if they are selling some sort of product for the shades the man is wearing.,5,2,4,3,2,2,3,7,7,6,5,5,1,4,1,5,7,6,5,5,6,5,3,3,5,2,4,1,2,4,6,4,3,5,4,6,7,4,7,4,6,6,4,3,2,4,3,5,7,4,5,1,3,2,7,5,6,4,5,3,1,6,2,300,4,3,2,3,2,4,2,5,1,5,5,1,25,english,,1,6,1,6,Selling furniture,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,13.723,"The ad is about a set of outdoor wick furniture, and it shows a man in glasses with him saying he made the right choice because it's his choice. First off, the visual design of the ad is nice, with clean text and pictures with everything being easy to find and read. However I am a bit annoyed at the man in the ad, as he comes off as annoying and a show off with his pose, choice of clothing, and the quote. I'm not sure if he is the best character for this ad about furniture but it is more interesting than if he weren't in the ad. Anyway, great visual design, but the inclusion of the man makes me a bit miffed seeing him brag about his furniture decision.",2,2,1,2,2,1,1,3,2,2,1,1,1,1,1,1,2,4,2,2,2,6,4,2,4,2,4,5,2,3,4,7,4,1,3,5,1,6,7,5,5,4,3,5,4,4,4,5,7,1,6,5,2,3,5,2,1,1,1,3,1,6,3,350,4,4,5,4,5,5,5,5,1,5,5,1,23,English,,1,6,1,3,How does appearances affect what people think of them?,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,46.213,It was an advertisement for outdoor wicker furniture and it had a girl saying it's her choice because it's the right choice.  The ad probably would be better without the girl saying that because it doesn't really make sense and I think the picture of the furniture with it's description is good enough to sell the product on it's own.,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,3,3,5,2,4,5,3,5,4,4,5,6,3,3,3,6,2,4,4,4,4,4,4,5,4,4,4,4,5,4,3,4,4,4,5,5,4,5,4,4,1,6,2,500,4,2,2,3,4,3,4,3,1,1,1,2,36,english,,1,2,2,5,To see if people think advertising is reliable,1
