"","gender","age","home_lang","english_length_nohome","wear_glasses","employment","annual_income","education","male_model","shade","clear_shade","med_shade","dark_shade","p_glasses","p_shade","p_pupilvis","ads_trust","ads_goalinform","ads_informative","ads_truthful","ads_reliablesource","ads_truepicture","ads_accuratelyinformedby","ads_essentialinfo","recommend","wtb","value_assess","model_familiar","model_nosecret","model_mysterious","model_known","model_natural","model_notweird","model_clear","model_attract","model_classy","model_sexy","model_beautiful","model_elegant","model_warm","product_unsatisfac","product_lowqual","product_bad","product_dislike","product_awful","product_negative","product_unfavorable","product_common","product_useless","product_worthless","product_notunique","product_inexpensive","ad_describe","adrate_bad","adrate_unfavorable","adrate_lowqual","adrate_negative","adrate_unattract","adrate_useless","adrate_awful","adrate_notapprop","adrate_ineffective","adrate_unconvinc","female_clear","male_clear","female_med","female_dark","male_med","male_dark","value_assess_num","phony","approachable","expertise"
"360",2,52,"English","",1,1,4,6,0,2,0,0,1,2,3,3,2,2,2,2,3,2,2,3,6,3,"600",5,5,3,3,5,4,5,6,6,5,5,5,3,3,3,2,3,3,3,2,3,2,3,3,4,"The ad is for wicker furniture.  A woman is stating that her taste is the right taste.  The ad also states they have furniture for all tastes.  It also states that it is for comfortable entertaining, which is a bit of a strange expression.  I don't really like or dislike the ad.  I have no strong feelings about it.  The furniture is nice.",3,3,3,3,2,4,3,2,3,3,0,0,0,1,0,0,600,0.392717835596327,-1.02443781236397,0.628912340554848
"361",1,50,"english","",1,1,5,5,1,0,1,0,0,1,2,3,2,3,2,2,2,2,3,3,5,3,"500",5,4,3,5,5,5,4,5,4,5,4,4,4,3,3,3,2,3,2,2,2,3,2,4,2,"guy advertising natural patio furniture, ad seemed ordinary",3,2,3,3,3,4,3,2,3,3,0,1,0,0,0,0,500,0.251697577486734,-0.570213010426325,0.324821895201974
"362",2,52,"english","",2,1,4,2,0,0,1,0,0,1,1,1,2,1,1,1,1,2,2,1,7,1,"800",1,7,1,1,7,7,7,6,6,5,7,5,7,2,1,1,1,1,1,1,1,1,2,2,2,"set of couch made of wicker very stylish with some cushions ",1,1,2,1,2,1,2,1,1,1,1,0,0,0,0,0,800,-1.30575723955344,1.1906334219589,1.15244167809724
"363",1,67,"english","",1,5,3,5,1,2,0,0,1,1,4,3,4,2,2,2,4,4,4,2,6,2,"600",6,5,2,4,6,6,6,6,5,4,5,3,6,1,1,1,1,1,2,1,2,2,2,2,4,"3-piece wicker outdoor furniture. Very nice looking set, but no price included.",2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,600,-0.254847078710977,0.369302596070741,-0.0430587858861163
"364",1,28,"English","",1,1,6,5,0,0,1,0,0,1,1,5,2,1,1,2,1,2,3,2,7,1,"350",5,7,1,4,7,7,7,6,6,4,5,6,7,1,1,1,1,1,1,1,3,1,1,3,5,"advertisement showing a satisfied  customer in regards to outdoor furniture with emphasis on style, comfort and durable materials, attention grabbing, easy to understand, clean design.",2,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,350,-1.85548359477797,1.57085154629555,0.446411145543867
"365",2,46,"English","",2,2,2,2,0,0,1,0,0,1,1,4,3,5,4,3,3,3,3,2,5,2,"450",4,4,5,2,4,3,3,5,4,2,5,2,4,1,3,1,1,1,2,2,3,3,3,3,3,"A soft cushioned wicker chair and table set that can accommodate all various styles and needs. ",2,2,2,2,3,3,3,2,2,2,1,0,0,0,0,0,450,-0.158506601465099,-1.85670890131101,-0.883343004099842
"366",1,32,"english","all my life",1,1,5,5,1,1,0,1,0,1,5,5,3,2,3,4,3,2,4,3,2,1,"400",5,7,3,2,5,4,7,3,4,5,4,1,4,5,4,5,4,4,5,4,4,5,5,7,4,"styilish and promoting a new brand for furnitures / ",4,6,4,5,6,3,4,2,4,5,0,0,0,0,1,0,400,0.859677330053821,-0.315820108343426,-1.2233178220575
"367",2,35,"english","",1,1,5,4,0,2,0,0,1,1,5,5,2,3,2,1,2,3,2,2,6,1,"1199",6,6,2,5,5,6,6,5,4,4,6,3,6,2,2,1,1,1,1,2,2,1,1,3,2,"it was for outdoor furnature and shows what it offers",2,1,2,1,1,2,2,1,2,3,0,0,0,1,0,0,1199,0.012807115400195,0.710512220835895,0.115488267351276
"368",2,22,"English","",1,2,4,5,1,1,0,1,0,2,1,2,5,4,5,5,5,5,5,5,3,7,"500",1,5,1,4,3,1,5,2,1,1,2,2,3,3,3,3,3,3,3,3,5,3,3,5,3,"All weather-wicker chairs for sale. The slogan ""it's my choice because it's the right choice""",5,5,6,3,6,4,4,1,5,5,0,0,0,0,1,0,500,1.53902224544665,0.000517521193009469,-0.636889258252471
"369",1,49,"English","",1,1,5,5,0,2,0,0,1,1,5,5,2,2,2,2,2,2,2,2,7,1,"200",7,7,1,7,7,7,7,7,7,4,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,"They're advertising a wicker set of furniture, durable and all weather, stylish and comfortable.  It looked like a nice set of furniture to me.",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,200,-1.85287333977182,1.6261541523344,1.66942782516989
"370",2,43,"English","",2,2,5,5,0,2,0,0,1,1,2,1,1,1,1,1,1,1,1,1,7,1,"175",7,7,1,7,7,7,7,7,7,5,7,7,7,1,1,1,1,1,1,1,1,1,1,1,4,"Advertising a wicker set of furniture, good quality, nice looking and durable.",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,175,-1.85287333977182,1.6261541523344,1.66942782516989
"371",2,39,"englilsh","",1,3,1,3,1,2,0,0,1,1,5,5,4,4,4,4,4,4,4,4,4,4,"300",4,3,5,2,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,"initially thought the ad was for the clothing on the model rather than for the furniture in the background",5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,1,300,0.116086324135099,-0.921614142578239,-0.279967168803835
"372",1,31,"English","",2,1,1,2,1,1,0,1,0,1,4,3,2,3,2,1,2,2,1,2,5,2,"300",3,5,2,3,6,5,6,6,7,5,6,5,6,3,2,3,1,3,2,3,4,2,3,2,3,"una publicidad de muebles, la persona se veina muy contenta con su eleccion ",3,2,3,1,2,3,2,1,2,3,0,0,0,0,1,0,300,-0.388907996523102,0.183754781416708,0.695405846348989
"373",2,33,"English","",1,1,2,5,1,2,0,0,1,1,4,3,2,2,2,2,2,2,2,2,5,3,"900",5,5,3,5,5,5,5,5,5,3,5,5,4,3,3,3,3,3,3,3,3,3,3,3,4,"Furniture Advertisement, find great sofas and comfortable. This advertising is to promote the product.",2,3,3,3,3,3,3,3,3,3,0,0,0,0,0,1,900,-0.530459864092707,0.255952032172409,0.729364737845234
"374",2,25,"English","",1,1,3,5,1,1,0,1,0,1,5,3,5,4,3,4,4,4,4,3,1,7,"250",4,7,1,4,3,3,7,6,3,4,4,2,5,4,5,4,5,5,5,5,7,4,6,7,6,"There is a guy wearing glasses in a plaid shirt with his arms folded. Behind him is a wicker chair set with grey cushions. The ad is telling you to look no further than the wicker chair set for your outdoor entertainment area. In the right hand corner it says ""It is my choice because it is the right choice"". This slogan or quote is pretty lame in my opinion. The ad is cheesy.",6,6,6,4,5,4,5,3,6,6,0,0,0,0,1,0,250,1.9027007383141,-0.275820018768755,-0.84488420684925
"375",1,32,"English","",2,1,5,5,1,0,1,0,0,1,2,3,4,5,2,4,4,4,3,2,3,6,"250",3,6,2,4,5,2,5,4,3,1,2,1,4,3,5,4,6,3,4,5,6,2,5,7,5,"It is an ad for an outdoor wicker patio furniture set. The man is kinda hipster looking, and he says his choice is the right choice",5,5,3,5,4,3,3,3,6,5,0,1,0,0,0,0,250,1.19726804621931,-1.40905695453818,-0.197903575386966
"376",1,28,"Dutch/English","All my life",1,1,5,6,0,1,0,1,0,1,4,5,4,3,3,4,4,3,2,2,2,7,"350",1,4,4,3,3,1,2,5,2,4,5,2,4,3,3,4,4,3,3,2,5,3,4,6,4,"Advertising for furniture and demonstrating how it is a superior product. There is a young to the right side wearing glasses",5,3,6,2,4,4,3,5,6,5,0,0,1,0,0,0,350,0.11724882466297,0.29745038011444,-1.34315111105227
"377",2,35,"cantonese","20 years",1,1,6,6,0,2,0,0,1,1,3,4,3,3,2,4,4,3,3,4,4,4,"1000",4,5,4,3,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,5,4,5,3,"a woman with sunglasses a set of chairs. This ad is trying to sell the chairs",5,5,5,5,6,5,5,6,5,5,0,0,0,1,0,0,1000,0.577561813752103,-0.910269254694961,-0.753245861075435
"378",2,60,"English","",1,1,4,3,1,2,0,0,1,2,3,3,3,2,2,2,2,3,3,3,6,1,"800",5,4,3,1,4,6,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,3,2,"I saw an all weather outdoor furniture set.  It was attractive and appealing but there was no price in the ad.",2,2,2,2,2,3,2,2,2,2,0,0,0,0,0,1,800,0.157286594352599,-0.988526888438998,-0.209482255053605
"379",2,29,"English","",1,4,2,5,1,0,1,0,0,2,3,3,2,1,2,4,4,4,5,3,5,3,"300",5,4,4,4,5,7,5,5,5,4,5,5,5,4,4,4,5,3,3,4,4,5,4,6,4,"An advertisement for seating chairs for outdoor. Cushions and comfortable seating. Enjoy the day out. ",4,4,4,3,3,5,3,4,4,5,0,1,0,0,0,0,300,-0.392692271872413,0.470728428039107,0.883492341252202
"380",1,26,"english","5hours",2,3,1,3,1,1,0,1,0,2,2,5,1,1,1,1,1,1,1,1,7,1,"400",1,3,1,1,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,3,"it is really nice, you know nice gadget and beautiful chair good for the home.soft and succulent",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,400,-0.972474686943907,1.58233492242182,2.28677959576997
"381",1,40,"english","",2,1,4,5,0,1,0,1,0,1,5,3,3,3,3,3,3,4,4,4,4,4,"275",1,4,4,4,2,2,4,2,2,2,2,2,2,3,3,3,2,3,3,3,6,3,4,6,4,"Advertisement about patio furniture.  The lady displayed in the ad looks a bit creepy, especially with her tinted glasses.",5,5,5,5,5,5,5,4,6,5,0,0,1,0,0,0,275,0.541031269241162,-0.928222295739058,-0.670188476692304
"382",2,55,"english","",2,1,7,4,0,1,0,1,0,2,2,3,3,2,3,4,3,4,3,3,3,6,"200",6,5,3,5,5,5,6,7,7,5,6,7,7,3,4,3,5,4,4,5,5,4,4,6,4,"LADY WITH COFFEE TABLE AND LEATHER SEATS,KIND OF BORING COLOR SCHEME.",3,4,4,4,6,4,4,3,6,3,0,0,1,0,0,0,200,-0.324094548324688,0.652941007222922,0.525339051127714
"383",2,37,"English","",2,1,6,4,0,2,0,0,1,1,4,1,4,2,2,4,4,3,3,2,4,2,"399",1,3,6,1,1,1,2,5,1,1,4,1,4,5,4,3,3,4,1,2,2,1,3,2,5,"I saw an outdoor patio set which was gray and wicker with cushions. There was a girl, who had on a plaid shirt and sunglasses and lots of tex describing the set and why you should choose it.",4,4,3,1,4,2,4,2,3,3,0,0,0,1,0,0,399,0.186817183816401,-0.279807354868901,-1.51316878994072
"384",2,46,"English","",2,4,6,3,0,0,1,0,0,1,2,2,4,2,3,3,4,4,4,3,3,5,"750",4,4,4,2,4,4,4,4,4,4,4,4,5,4,3,3,4,4,4,4,3,4,4,3,4,"An advertisement for all weather wicker furniture, furniture to suit all needs.",4,4,4,4,3,3,3,4,4,4,1,0,0,0,0,0,750,0.338532969804951,-0.674239065849891,-0.471577654910761
"385",2,27,"english","",1,1,2,2,1,2,0,0,1,1,5,5,2,2,1,2,2,3,2,2,5,4,"600",5,3,5,3,4,2,5,5,6,4,4,4,5,2,3,1,3,1,2,3,3,2,2,3,5,"a wicker living room set fit to anyone's taste or style. ",3,1,4,2,3,2,2,1,4,3,0,0,0,0,0,1,600,-0.66274841485714,0.623431365377598,0.637464661762032
"386",2,21,"English","",1,2,4,3,1,1,0,1,0,1,5,3,2,2,2,4,2,4,4,4,3,6,"20",2,2,6,2,2,2,2,1,1,1,1,1,5,5,5,5,4,4,4,4,6,4,4,6,6,"The announcement seems to me to be very poor, could be much better. The image of the boy seems totally unnecessary. And the sentence is also a bit unnecessary",6,6,6,2,6,4,6,4,6,6,0,0,0,0,1,0,20,1.01487946614719,-0.517748993477434,-1.66157682291674
"387",1,44,"english","",1,7,2,4,1,1,0,1,0,1,5,5,3,3,3,3,3,3,3,3,5,6,"300",4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,3,3,4,4,5,4,4,"outdoor furniture sounds great to  have as a luxery for my porch setting / ",2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,300,0.391662870880089,-0.68778546088876,-1.2049649629168
"388",1,38,"english","",2,2,4,3,0,2,0,0,1,1,4,4,4,4,3,3,4,2,4,3,4,3,"200",4,5,2,2,4,5,4,6,4,5,5,3,5,2,3,3,2,3,2,4,5,4,3,6,4,"This was an ad for outdoor furniture, stylish and durable. The ad also featured a woman wearing a plaid shirt and sunglasses with a quote about it being the right choice. The product itself was nice wicker outdoor furniture.The ad was fine, nothing special to sway my opinion either way.",3,3,4,2,2,5,3,2,4,4,0,0,0,1,0,0,200,0.570087652980683,0.257282084663961,-0.704890589605095
"389",2,66,"english","",1,5,4,5,1,2,0,0,1,2,3,4,5,5,5,5,5,5,5,5,1,7,"150",1,1,7,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,"it is a picture of an outdoor seating set with a guy in a flannel shirt standing in front of it. I don't understand what he has to do with outdoor furniture nor his quote.",6,6,6,4,6,7,5,7,7,7,0,0,0,0,0,1,150,2.6708853297802,-3.57322300404975,-2.22403963084826
"390",2,34,"english","",1,1,4,3,0,1,0,1,0,2,3,3,3,2,2,3,2,2,2,2,5,2,"300",4,5,3,5,6,6,5,5,6,4,5,5,6,2,2,3,3,2,2,3,3,3,3,4,3,"it was an ad for all weather wicker seating that's stylish and comfortable",2,3,3,2,3,2,2,2,3,3,0,0,1,0,0,0,300,-0.136441642783822,0.283706473289274,0.494810309587769
"391",1,24,"English","",1,2,2,3,0,2,0,0,1,1,3,4,4,2,4,4,3,2,4,2,5,3,"500",6,4,6,4,2,6,4,5,5,6,4,3,3,2,4,2,1,4,4,2,3,2,4,3,2,"i liked the layout of the ad. I thought it was smart to have the woman wearing sunglasses.",3,2,4,5,3,3,2,5,2,3,0,0,0,1,0,0,500,0.359582947066314,-1.05874184349582,0.29664558172904
"392",1,57,"English","N/A",1,2,2,5,0,1,0,1,0,1,4,5,4,4,2,4,3,3,4,3,4,3,"150",6,5,3,4,5,5,5,5,5,4,5,3,4,2,2,2,3,2,2,2,2,1,3,5,3,"A wicker furniture ensemble with a tea set on the table, an advertising slogan at upper right and a young female model in the foreground.  The tone of the ad appears aimed at self-centered snob appeal.",3,3,2,3,4,5,3,2,2,3,0,0,1,0,0,0,150,1.24352426645622,-1.01882124760399,0.657194478469364
"393",2,25,"English","n/a",1,1,1,5,0,0,1,0,0,1,1,2,5,5,4,5,5,5,4,4,5,2,"400",7,3,5,5,5,4,6,6,6,6,5,5,6,3,1,2,2,2,2,2,5,2,4,3,5,"a woman and furniture, she seems satisfied and says it's her choice",2,3,3,3,4,4,3,2,4,3,1,0,0,0,0,0,400,-0.416487299701178,0.533990499537476,1.32843957794809
"394",2,45,"Enlgish","",2,2,6,5,1,0,1,0,0,1,1,1,4,2,2,3,2,3,3,4,4,4,"400",2,7,1,7,5,2,5,4,2,1,4,1,4,3,4,3,4,4,4,4,5,3,4,7,5,"wicker outdoor patio furniture, deep cushions, smiling man in the corner of the ad (kind of annoying if you ask me)",4,4,5,1,4,4,4,4,4,4,0,1,0,0,0,0,400,0.151163580587152,-1.97072888936705,-0.741043151888479
"395",1,30,"English","",1,1,2,2,0,2,0,0,1,1,4,4,2,3,2,3,2,1,3,2,6,4,"599",5,6,5,3,3,5,4,5,3,2,5,2,6,3,4,2,3,3,2,3,6,3,4,4,5,"A girl with sunglasses with a couch in the background ",3,3,4,2,3,4,3,5,3,4,0,0,0,1,0,0,599,0.00885100929809746,0.612263621936798,0.163734147244564
"396",2,31,"English","",1,4,4,5,0,0,1,0,0,1,1,5,2,2,2,3,3,3,3,2,5,4,"200",6,5,4,5,5,4,5,4,4,3,4,4,5,3,3,4,4,4,4,4,4,4,3,4,4,"I saw an ad for furniture that fits your style  there was a woman that was supposed to look nerdy because she had glasses ",2,2,4,4,4,3,4,3,4,4,1,0,0,0,0,0,200,0.361461822695768,-0.868372955374048,-0.49054330647294
"397",1,56,"English","",1,1,6,6,0,2,0,0,1,1,4,3,4,3,2,3,3,4,4,3,4,5,"295",2,6,3,2,1,1,2,6,4,3,5,3,3,4,4,3,3,4,2,3,5,3,4,5,4,"A picture with wicker furniture with gray cushions in and outdoor setting, with a women wearing shades in the front ground.  My thoughts are the ad is disjointed with the woman and shades.  The furniture would speak for itself without the distraction.",5,5,4,3,4,4,4,2,6,5,0,0,0,1,0,0,295,1.19354143125614,-0.431950978928371,-0.458249950930221
"398",1,30,"english","",1,1,5,5,1,0,1,0,0,1,1,5,4,4,4,4,4,4,4,4,7,1,"1200",7,1,1,4,7,1,7,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,"Very nice comfortable style all in one place .Comfortable design",1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1200,-1.55911981061085,1.52314460149428,1.72525852927276
"399",1,30,"english","",1,1,4,6,1,2,0,0,1,1,5,3,3,3,3,3,3,3,3,3,3,7,"300",4,4,4,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,"i think the guy shown in the ad looks like a total douche bag with those sunglasses on him, that alone makes me hate the ad ",7,7,4,7,7,7,7,4,7,7,0,0,0,0,0,1,300,0.833770744053769,-0.899421825310421,-0.330686519810658
"400",2,35,"enghlish","",1,2,5,6,0,1,0,1,0,1,3,5,4,4,4,4,4,4,4,4,7,1,"800",7,4,4,7,7,7,7,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,"style conMfort entertainment  good choice .All amenities in one place",1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,800,-1.33664983599181,1.2629496456429,1.70919643344265
"401",2,58,"spanish","3 years",1,5,1,6,0,2,0,0,1,1,5,5,2,1,2,2,2,2,1,1,6,2,"450",7,6,1,6,6,5,7,7,7,7,7,7,4,1,2,2,2,2,2,2,2,1,1,4,4,"'ve seen an ad promoting furniture, where a young lady /  Tells us that this is their choice because it is the right choice and they look comfortable and durable furniture, they also ensure that they have options with style safe to satisfy any taste",2,2,2,1,2,1,1,2,2,2,0,0,0,1,0,0,450,-1.16410992760025,0.748067382140618,0.532399157891363
"402",1,38,"english","",1,1,5,6,1,1,0,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,"300",4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,"it's about a wicker seating with a guy in sunglasses at the front. it claims to be good in all weathers",3,3,3,3,3,3,3,3,4,4,0,0,0,0,1,0,300,0.388707793873003,-0.958648968674634,-0.38592328695807
"403",1,49,"English","",1,1,5,5,1,2,0,0,1,1,5,5,3,2,3,4,4,4,4,3,4,3,"750",4,5,4,4,6,3,6,3,2,3,3,3,5,3,4,3,2,3,4,3,4,2,3,4,4,"This is an adverted for stylish items because it is the right choice! It features a conservatory style setting with a suite of wicker style chairs sofa and tables in a light pleasant setting. There is on character supersized onto the ad, I believe he is not stylish and in fact is rather geeky with a rather poor choice in sunglasses. The ad really says to me that your style is the right style and that perhaps this supercedes the need to be stylish or in trend",3,3,4,2,4,5,3,2,3,3,0,0,0,0,0,1,750,-0.430955638451492,0.603061389232466,-1.03990140138015
"404",2,53,"English","",1,1,4,3,1,0,1,0,0,1,1,2,1,2,1,5,1,1,1,2,7,1,"500",5,6,3,5,5,7,6,6,5,4,5,5,6,1,2,1,3,2,1,1,2,1,2,2,3,"A pair of outdoor wicker seats with plush grey cushions.  ",2,2,2,1,1,1,1,2,2,1,0,1,0,0,0,0,500,-1.28293202966154,0.486590501876191,0.915422051394677
"405",1,44,"English","my life",1,1,5,6,0,1,0,1,0,1,3,1,4,2,3,1,4,3,4,2,7,3,"250",4,6,2,5,4,5,3,6,7,3,6,5,6,3,2,4,2,5,3,4,3,3,2,4,5,"a woman with glasses and somes fortuine maybe it is a avertise about style",3,4,1,2,1,5,2,3,5,4,0,0,1,0,0,0,250,0.793538413777737,-1.45072258812891,-1.48093855847925
"406",1,23,"english","ever since i was born",2,2,1,2,1,2,0,0,1,2,1,1,1,2,1,1,2,3,1,1,7,1,"30",7,7,1,3,7,7,7,6,7,2,1,5,7,1,1,1,3,1,1,2,1,1,2,1,2,"it suits my taste and it suits my style.its an ad that advertises all what you need to know as a person",1,4,1,1,1,3,1,1,1,4,0,0,0,0,0,1,30,-0.408986992876168,0.653832485252849,1.29881305491945
"407",2,32,"English","",1,1,4,7,0,1,0,1,0,1,4,3,3,3,3,3,4,3,4,3,4,4,"300",3,4,5,1,3,3,4,3,4,3,3,3,5,3,4,4,4,4,4,4,4,4,4,4,4,"Stylish options, that fit any taste. But they only showed one option.",3,3,3,2,4,4,3,3,4,4,0,0,1,0,0,0,300,0.915717552497586,-1.03833415202265,-0.0595324660317138
"408",2,34,"english","",1,1,3,5,0,1,0,1,0,1,4,3,4,4,4,5,5,4,5,5,5,4,"400",4,5,5,5,4,4,6,6,6,6,5,4,4,2,3,3,3,3,2,3,4,4,4,6,2,"It is an ad for outdoor wicker furniture, apparently marketed towards younger people judging from photo of the model used.",3,3,3,3,2,3,3,2,4,4,0,0,1,0,0,0,400,0.582505046318084,-0.569633034183696,0.0474661116259723
"409",2,37,"English","",1,4,2,5,0,1,0,1,0,2,3,3,2,2,2,2,2,2,2,2,1,7,"275",2,4,4,4,4,3,4,4,4,4,4,4,4,6,5,4,5,5,4,5,6,5,5,6,4,"Wicker patio furniture. Not very interesting. Woman pictured seemed out of place, and the furniture seemed very drab",6,6,5,3,5,4,5,4,6,6,0,0,1,0,0,0,275,0.609589642428501,-0.920062633183349,-0.344194284271701
"410",2,32,"English","",2,4,6,3,0,0,1,0,0,1,1,4,3,3,3,3,3,3,3,3,4,5,"600",5,7,1,1,3,5,4,4,4,2,4,1,5,4,2,2,2,2,1,3,3,5,4,4,4,"Lady black and red flannel shirt / Dark glasses / Wicker patio set.",4,4,3,2,2,4,3,3,3,2,1,0,0,0,0,0,600,-1.04363263533046,1.20667277268359,1.16101876661148
"411",2,33,"English","",2,1,2,2,1,1,0,1,0,1,4,4,2,1,2,2,2,3,3,2,6,3,"600",6,4,3,4,5,6,5,3,4,3,4,3,5,2,3,3,4,3,3,2,5,4,2,4,3,"advert for home furniture, chairs and cushions. Young man in glasses at the front of the advertisement. The ad looks good.",4,3,3,3,3,4,4,3,3,3,0,0,0,0,1,0,600,-0.613544567907583,-1.43133669516421,0.498628324888357
"412",2,25,"Englisg","",2,1,4,3,0,2,0,0,1,2,3,3,3,2,4,4,3,3,4,3,3,3,"300",5,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,2,4,3,3,3,4,4,2,"It was a good advert it gives you the choice to chose what you like ",2,3,3,2,4,4,3,3,4,3,0,0,0,1,0,0,300,-0.0239232737358048,-0.358960593465036,-0.432584146935272
"413",1,40,"Portuguese","31 Years",1,3,4,5,0,0,1,0,0,1,2,3,4,4,4,4,4,4,4,4,1,7,"400",6,7,2,4,6,6,7,6,5,5,6,6,5,4,4,4,6,4,4,5,7,6,5,7,6,"It was an ad for a set of wicker chairs, with plush pillows, with an endorsement from a young woman. I didn't particularly like the style of the furniture, and the ad did nothing to change my mind about it",4,4,4,4,4,6,4,4,5,5,1,0,0,0,0,0,400,-0.306987094248869,0.775384895690659,0.545061239210143
"414",2,49,"english","",1,7,2,3,0,0,1,0,0,1,1,2,3,3,2,3,3,3,3,3,7,2,"200",5,3,6,4,5,6,6,6,5,6,6,5,5,2,1,2,2,2,2,2,1,1,3,2,4,"feels slightly masculine.  wicker furniture, brown with like a dark beige cloth furniture.  woman had long hair, glasses, red check shirt.",1,1,3,1,2,1,2,2,2,1,1,0,0,0,0,0,200,-0.443578894629725,-1.03502629564929,0.517233336927988
"415",1,39,"English","",2,1,1,5,0,2,0,0,1,1,5,4,4,3,3,4,4,4,4,3,3,5,"395",3,3,4,5,2,3,5,6,6,5,6,4,4,3,2,2,2,3,3,3,4,2,4,4,4,"Outdoor wicker furniture with plush custions, white teapot an cups on coffee table - ""It's my choice because it's the right choice"" slogan, girl with long dark hair, red check shirt and sunglasses smiling to the the right of the ad. Here attire seems strangely out of place, and the sunglasses even more so. Both aspects of the ad very stylish, but do not fit together in my opinion.",4,4,3,3,2,3,3,5,5,5,0,0,0,1,0,0,395,1.20821370557341,-0.764586969720567,0.15535107141113
"416",2,38,"English ","",1,2,3,5,1,1,0,1,0,1,5,4,4,4,4,3,3,3,2,2,3,5,"500",2,5,3,2,1,1,2,5,2,4,2,1,1,2,2,2,3,2,3,3,6,3,3,6,5,"There was a nice looking, wicker outdoor seating set. It was neutral colors, there was some text describing its benefits. There was also an off-putting guy wearing sunglasses who said some nonsense about his choices being right. He was discordant to the rest of the advertisement.",5,5,4,6,4,3,5,7,6,7,0,0,0,0,1,0,500,2.5256664640758,-2.19238439714786,-1.17437987277684
"417",1,73,"english","",1,5,3,2,0,1,0,1,0,1,3,1,1,1,1,1,1,1,1,1,4,6,"100",5,7,1,4,7,7,7,7,7,7,7,7,7,1,2,1,2,2,1,1,1,1,3,4,4,"stylish all weather wicker seat promoted by an attractive lady",1,2,2,1,1,2,2,1,1,1,0,0,1,0,0,0,100,-1.55538749281798,1.34264793430815,1.03594278801698
"418",2,24,"English","15",1,2,2,5,0,2,0,0,1,2,1,3,3,3,2,2,2,3,2,2,5,4,"500",2,4,3,3,3,3,3,5,4,4,5,4,4,3,5,4,3,4,4,3,4,4,3,3,3,"Ad about furniture. Not a very unique or interesting one. ",5,4,4,4,5,5,5,4,4,5,0,0,0,1,0,0,500,0.875685165056679,-1.33838526954762,-0.595928506453993
"419",2,62,"English","62 years",1,2,2,2,1,2,0,0,1,1,5,5,5,3,3,4,4,4,5,5,1,6,"300",4,1,1,1,4,5,6,4,4,2,2,2,4,6,6,5,4,5,5,5,6,6,6,7,4,"There was a set of outside furniture consisting of a settee and 2 chairs.  They were made of what looked like wicker and they had seat and back cushions.  There was also a coffee table. /  / At the front of the ad was a youngish man in a red check shirt ",4,4,5,4,5,5,4,3,6,4,0,0,0,0,0,1,300,0.388707793873003,-0.958648968674634,-0.38592328695807
"420",1,32,"english","",2,2,3,5,1,0,1,0,0,2,2,2,4,4,4,2,2,4,4,3,5,3,"300",3,5,2,2,3,3,5,2,2,2,2,2,5,3,5,3,5,4,3,3,6,4,3,6,5,"advert for outdoor decking furniture set. image of smiling man inn checked shirt. quote marks around ""its my choice cause its the right choice"". / i like the advert generally cause it is clear and the furniture is visible. / i dont like the quote. it feels as if it should be ""its the right choice because its my choice"". sounds less aggressive. / the man is the focal point of the advert due to size and position. think it should be the product",3,3,5,4,5,3,3,3,5,4,0,1,0,0,0,0,300,0.153493452173927,-0.499523027789554,-0.550740053653177
"421",2,45,"english","",1,1,2,5,0,2,0,0,1,2,1,3,4,2,2,5,5,5,5,5,6,2,"760",5,5,5,3,5,6,7,5,5,3,3,3,5,2,2,1,1,1,1,1,1,1,3,4,3,"I thought the set sounded great all wicker and all weather.",2,2,2,2,1,1,1,1,1,1,0,0,0,1,0,0,760,-0.93878765058618,0.538880517048329,1.08250240323886
